angle,rsp
123,-8.0236
123.5,-8.00843
124,-7.98226
124.5,-7.94465
125,-7.89601
125.5,-7.83748
126,-7.77082
126.5,-7.69811
127,-7.62157
127.5,-7.54333
128,-7.46536
128.5,-7.38934
129,-7.31669
129.5,-7.24856
130,-7.18587
130.5,-7.12935
131,-7.07955
131.5,-7.03691
132,-7.00176
132.5,-6.97435
133,-6.95486
133.5,-6.94342
134,-6.94011
134.5,-6.94494
135,-6.95787
135.5,-6.97874
136,-7.00728
136.5,-7.04306
137,-7.08538
137.5,-7.13324
138,-7.18519
138.5,-7.23923
139,-7.29269
139.5,-7.34216
140,-7.38357
140.5,-7.4124
141,-7.42423
141.5,-7.41544
142,-7.38394
142.5,-7.3297
143,-7.25473
143.5,-7.16258
144,-7.05764
144.5,-6.9444
145,-6.82691
145.5,-6.70857
146,-6.59204
146.5,-6.47933
147,-6.37188
147.5,-6.27071
148,-6.17654
148.5,-6.08984
149,-6.01093
149.5,-5.94005
150,-5.87735
150.5,-5.82297
151,-5.77701
151.5,-5.7396
152,-5.71089
152.5,-5.69104
153,-5.68027
153.5,-5.67882
154,-5.68699
154.5,-5.70513
155,-5.73365
155.5,-5.77301
156,-5.82368
156.5,-5.88616
157,-5.96092
157.5,-6.04825
158,-6.14812
158.5,-6.25984
159,-6.38151
159.5,-6.5091
160,-6.63523
160.5,-6.74775
161,-6.82932
161.5,-6.8601
162,-6.82473
162.5,-6.72028
163,-6.55801
163.5,-6.35701
164,-6.13603
164.5,-5.90922
165,-5.68558
165.5,-5.47018
166,-5.26552
166.5,-5.07259
167,-4.89155
167.5,-4.72209
168,-4.56371
168.5,-4.41581
169,-4.27779
169.5,-4.14907
170,-4.02909
170.5,-3.91738
171,-3.81346
171.5,-3.71696
172,-3.62749
172.5,-3.54475
173,-3.46845
173.5,-3.39834
174,-3.33419
174.5,-3.27581
175,-3.22303
175.5,-3.17568
176,-3.13365
176.5,-3.09682
177,-3.06509
177.5,-3.03837
178,-3.0166
178.5,-2.99973
179,-2.9877
179.5,-2.9805
